LEDGER_ID,SOURCE_ROW_NUMBER,EX_DATE,RECORD_DATE,COMPANY_ID,SYMBOL,PRICE_SYMBOL,SERIES,PURPOSE,PURPOSE_NORMALIZED,ACTION_TAGS,PRIMARY_CLASS,TREATMENT_CODE,RESEARCH_RELEVANCE,STRUCTURAL_BREAK_FLAG,SPECIAL_DIVIDEND_FLAG,AUTO_TERMS_READY,MANUAL_REVIEW_REQUIRED,REVIEW_REASON,DIVIDEND_RUPEES_PER_SHARE,DIVIDEND_PARSE_STATUS,BONUS_NEW_SHARES,BONUS_EXISTING_SHARES,BONUS_SHARE_MULTIPLIER,BONUS_PARSE_STATUS,SPLIT_OLD_FACE_VALUE,SPLIT_NEW_FACE_VALUE,SPLIT_SHARE_MULTIPLIER,SPLIT_PARSE_STATUS,RIGHTS_NEW_SHARES,RIGHTS_EXISTING_SHARES,RIGHTS_RATIO_PARSE_STATUS,EQ_PRICE_ON_EX_DATE,EQ_CLOSE_ON_EX_DATE,COMPANY,NSE_COMPANY_NAME,FACE_VALUE,BOOK_CLOSURE_START,BOOK_CLOSURE_END,PAYMENT_DATE,REMARKS
CA0202,202,2020-09-29,2020-09-30,LAURUSLABS,LAURUSLABS,LAURUSLABS,EQ,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RS 2/- PER SHARE,SPLIT,SPLIT_CONSOLIDATION,LATER_NEUTRALIZE_SAME_STOCK_UNIT_CHANGE,EQ_SERIES,False,False,True,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,10.0,2.0,5.0,PARSED,,,NOT_APPLICABLE,True,289.2,Laurus Labs,Laurus Labs Limited,2,,,,
CA0203,203,2020-10-09,,NATCOPHARM,NATCOPHARM,NATCOPHARM,EQ,Annual General Meeting,ANNUAL GENERAL MEETING,AGM,ADMIN_ONLY,NO_PRICE_OR_TOTAL_RETURN_ADJUSTMENT,EQ_SERIES,False,False,False,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,940.5,Natco Pharma,Natco Pharma Limited,2,2020-10-13,2020-10-15,,
CA0204,204,2020-10-28,2020-10-30,GRANULES,GRANULES,GRANULES,EQ,Interim Dividend - Rs 0.25 Per Share,INTERIM DIVIDEND - RS 0.25 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.25,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,378.25,Granules India,Granules India Limited,1,,,,
CA0205,205,2020-11-10,2020-11-11,LAURUSLABS,LAURUSLABS,LAURUSLABS,EQ,Interim Dividend - Rs  0.80 Per Share,INTERIM DIVIDEND - RS 0.80 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.8,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,259.5,Laurus Labs,Laurus Labs Limited,2,,,,
CA0206,206,2020-11-12,2020-11-13,AJANTPHARM,AJANTPHARM,AJANTPHARM,EQ,Buyback,BUYBACK,BUYBACK,BUYBACK,NO_AUTOMATIC_ADJUSTMENT_REVIEW_TERMS,EQ_SERIES,False,False,False,True,BUYBACK_IS_NOT_AUTOMATIC_TOTAL_RETURN_DISTRIBUTION,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1529.85,Ajanta Pharma,Ajanta Pharma Limited,2,,,,
CA0207,207,2020-11-12,2020-11-13,AJANTPHARM,AJANTPHARM,AJANTPHARM,EQ,Interim Dividend - Rs 9.50 Per Share,INTERIM DIVIDEND - RS 9.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,9.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1529.85,Ajanta Pharma,Ajanta Pharma Limited,2,,,,
CA0208,208,2020-11-13,2020-11-17,IPCALAB,IPCALAB,IPCALAB,EQ,Interim Dividend - Rs 8 Per Share,INTERIM DIVIDEND - RS 8 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,8.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,2079.55,IPCA Laboratories,IPCA Laboratories Limited,1,,,,
CA0209,209,2020-11-23,2020-11-24,AUROPHARMA,AUROPHARMA,AUROPHARMA,EQ,Interim Dividend - Rs  1.25 Per Share,INTERIM DIVIDEND - RS 1.25 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,1.25,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,848.5,Aurobindo Pharma,Aurobindo Pharma Limited,1,,,,
CA0210,210,2020-11-24,2020-11-25,NATCOPHARM,NATCOPHARM,NATCOPHARM,EQ,Interim Dividend - Rs  3 Per Share,INTERIM DIVIDEND - RS 3 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,3.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,913.15,Natco Pharma,Natco Pharma Limited,2,,,,
CA0211,211,2021-02-08,2021-02-09,GRANULES,GRANULES,GRANULES,EQ,Interim Dividend - Rs 0.25  Per Share,INTERIM DIVIDEND - RS 0.25 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.25,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,331.6,Granules India,Granules India Limited,1,,,,
CA0212,212,2021-02-08,2021-02-09,LAURUSLABS,LAURUSLABS,LAURUSLABS,EQ,Interim Dividend - Rs 0.40 Per Share,INTERIM DIVIDEND - RS 0.40 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.4,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,357.25,Laurus Labs,Laurus Labs Limited,2,,,,
CA0213,213,2021-02-09,2021-02-10,SUNPHARMA,SUNPHARMA,SUNPHARMA,EQ,Interim Dividend - Rs 5.50 Per Share,INTERIM DIVIDEND - RS 5.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,5.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,623.6,Sun Pharmaceutical Industries,Sun Pharmaceutical Industries Limited,1,,,,
CA0214,214,2021-02-11,2021-02-13,ALKEM,ALKEM,ALKEM,EQ,Interim Dividend - Rs 25 Per Share,INTERIM DIVIDEND - RS 25 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,25.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,2891.1,Alkem Laboratories,Alkem Laboratories Limited,2,,,,
CA0215,215,2021-02-15,2021-02-16,TORNTPHARM,TORNTPHARM,TORNTPHARM,EQ,Interim Dividend - Rs 20 Per Share,INTERIM DIVIDEND - RS 20 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,20.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,2606.3,Torrent Pharmaceuticals,Torrent Pharmaceuticals Limited,5,,,,
CA0216,216,2021-02-18,2021-02-22,JBCHEPHARM,JBCHEPHARM,JBCHEPHARM,EQ,Interim Dividend - Rs. 8.50 Per Share,INTERIM DIVIDEND - RS. 8.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,8.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1154.65,JB Chemicals & Pharmaceuticals,JB Chemicals & Pharmaceuticals Limited,1,,,,
CA0217,217,2021-02-22,2021-02-23,AUROPHARMA,AUROPHARMA,AUROPHARMA,EQ,Interim Dividend - Rs 1.50 Per Share,INTERIM DIVIDEND - RS 1.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,1.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,856.4,Aurobindo Pharma,Aurobindo Pharma Limited,1,,,,
CA0218,218,2021-02-22,2021-02-23,NATCOPHARM,NATCOPHARM,NATCOPHARM,EQ,Interim Dividend - Re 1  Per Share,INTERIM DIVIDEND - RE 1 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,1.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,794.7,Natco Pharma,Natco Pharma Limited,2,,,,
CA0219,219,2021-04-19,,SANOFI,SANOFI,SANOFI,EQ,Dividend - Rs 125 Per Share Special Dividend 240 Per Share,DIVIDEND - RS 125 PER SHARE SPECIAL DIVIDEND 240 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,True,True,True,SPECIAL_DIVIDEND_VERIFY_AND_AVOID_DOUBLE_COUNT,125.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,7750.8,Sanofi India,Sanofi India Limited,10,2021-04-21,2021-04-27,,
CA0220,220,2021-05-11,2021-05-12,LAURUSLABS,LAURUSLABS,LAURUSLABS,EQ,Interim Dividend - Re 0.80  Per Share,INTERIM DIVIDEND - RE 0.80 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.8,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,491.75,Laurus Labs,Laurus Labs Limited,2,,,,
CA0221,221,2021-06-17,2021-06-18,TORNTPHARM,TORNTPHARM,TORNTPHARM,EQ,Dividend - Rs 15 Per Share,DIVIDEND - RS 15 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,15.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,2953.9,Torrent Pharmaceuticals,Torrent Pharmaceuticals Limited,5,,,,
CA0222,222,2021-07-06,2021-07-07,PEL,PEL,PEL,EQ,Dividend - Rs 33 Per Share,DIVIDEND - RS 33 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,33.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,2348.95,Piramal Enterprises,Piramal Enterprises Limited,2,,,,
CA0223,223,2021-07-07,,LAURUSLABS,LAURUSLABS,LAURUSLABS,EQ,Annual General Meeting,ANNUAL GENERAL MEETING,AGM,ADMIN_ONLY,NO_PRICE_OR_TOTAL_RETURN_ADJUSTMENT,EQ_SERIES,False,False,False,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,683.4,Laurus Labs,Laurus Labs Limited,2,2021-07-09,2021-07-15,,
CA0224,224,2021-07-09,,DRREDDY,DRREDDY,DRREDDY,EQ,Annual General Meeting/Dividend - Rs 25 Per Share,ANNUAL GENERAL MEETING/DIVIDEND - RS 25 PER SHARE,AGM;DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,25.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,5460.3,Dr. Reddy's Laboratories,Dr. Reddy's Laboratories Limited,1,2021-07-13,2021-07-15,,
CA0225,225,2021-07-19,,ABBOTINDIA,ABBOTINDIA,ABBOTINDIA,EQ,Annual General Meeting/Dividend - Rs 120 Per Share Special Dividend 155 Per Share,ANNUAL GENERAL MEETING/DIVIDEND - RS 120 PER SHARE SPECIAL DIVIDEND 155 PER SHARE,AGM;DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,True,True,True,SPECIAL_DIVIDEND_VERIFY_AND_AVOID_DOUBLE_COUNT,120.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,17344.25,Abbott India,Abbott India Limited,10,2021-07-21,2021-07-27,,
CA0226,226,2021-07-19,,APLLTD,APLLTD,APLLTD,EQ,Annual General Meeting/Dividend - Rs 14 Per Share,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE,AGM;DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,14.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,956.9,Alembic Pharmaceuticals,Alembic Pharmaceuticals Limited,2,2021-07-21,2021-07-27,,
CA0227,227,2021-07-19,2021-07-20,GLAXO,GLAXO,GLAXO,EQ,Annual General Meeting/Dividend - Rs 30 Per Share,ANNUAL GENERAL MEETING/DIVIDEND - RS 30 PER SHARE,AGM;DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,30.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1607.55,GlaxoSmithKline Pharmaceuticals,GlaxoSmithKline Pharmaceuticals Limited,10,,,,
CA0228,228,2021-07-23,,WOCKPHARMA,WOCKPHARMA,WOCKPHARMA,EQ,Annual General Meeting,ANNUAL GENERAL MEETING,AGM,ADMIN_ONLY,NO_PRICE_OR_TOTAL_RETURN_ADJUSTMENT,EQ_SERIES,False,False,False,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,548.25,Wockhardt,Wockhardt Limited,5,2021-07-27,2021-08-02,,
CA0229,229,2021-07-27,2021-07-28,LUPIN,LUPIN,LUPIN,EQ,Dividend - Rs 6.50 Per Share,DIVIDEND - RS 6.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,6.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1111.6,Lupin,Lupin Limited,2,,,,
CA0230,230,2021-07-28,,GRANULES,GRANULES,GRANULES,EQ,Annual General Meeting/Dividend - Rs 0.75 Per Share,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.75 PER SHARE,AGM;DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.75,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,371.65,Granules India,Granules India Limited,1,2021-07-30,2021-08-05,,
CA0231,231,2021-07-28,,ZYDUS,ZYDUSLIFE,CADILAHC,EQ,Annual General Meeting/Dividend - Rs 3.50 Per Share,ANNUAL GENERAL MEETING/DIVIDEND - RS 3.50 PER SHARE,AGM;DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,3.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,577.35,Zydus Lifesciences,Zydus Lifesciences Limited,1,2021-07-30,2021-08-06,,
CA0232,232,2021-08-05,2021-08-06,GRANULES,GRANULES,GRANULES,EQ,Interim Dividend - Rs 0.25 Per Share,INTERIM DIVIDEND - RS 0.25 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.25,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,386.3,Granules India,Granules India Limited,1,,,,
CA0233,233,2021-08-05,2021-08-06,STAR,STAR,STAR,EQ,Dividend - Rs 2.50 Per Share,DIVIDEND - RS 2.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,2.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,781.7,Strides Pharma Science,Strides Pharma Science Limited,10,,,,
CA0234,234,2021-08-06,,GLAND,GLAND,GLAND,EQ,Annual General Meeting,ANNUAL GENERAL MEETING,AGM,ADMIN_ONLY,NO_PRICE_OR_TOTAL_RETURN_ADJUSTMENT,EQ_SERIES,False,False,False,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,3990.25,Gland Pharma,Gland Pharma Limited,1,2021-08-10,2021-08-26,,
CA0235,235,2021-08-09,2021-08-10,ALKEM,ALKEM,ALKEM,EQ,Dividend - Rs 5 Per Share,DIVIDEND - RS 5 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,5.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,3514.65,Alkem Laboratories,Alkem Laboratories Limited,2,,,,
CA0236,236,2021-08-09,,CIPLA,CIPLA,CIPLA,EQ,Annual General Meeting/Dividend - Rs 5 Per Share,ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE,AGM;DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,5.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,918.65,Cipla,Cipla Limited,2,2021-08-11,2021-08-25,,
CA0237,237,2021-08-11,,PFIZER,PFIZER,PFIZER,EQ,Annual General Meeting/Dividend - Rs 30 Per Share/Special Dividend - Rs 5 Per Share,ANNUAL GENERAL MEETING/DIVIDEND - RS 30 PER SHARE/SPECIAL DIVIDEND - RS 5 PER SHARE,AGM;DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,True,False,True,SPECIAL_DIVIDEND_VERIFY_AND_AVOID_DOUBLE_COUNT,,AMBIGUOUS_MULTIPLE_AMOUNTS,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,5748.75,Pfizer,Pfizer Limited,10,2021-08-13,2021-08-19,,
CA0238,238,2021-08-17,,DIVISLAB,DIVISLAB,DIVISLAB,EQ,Dividend - Rs 20 Per Share,DIVIDEND - RS 20 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,20.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,4908.35,Divi's Laboratories,Divi's Laboratories Limited,2,2021-08-20,2021-08-22,,
CA0239,239,2021-08-20,,AUROPHARMA,AUROPHARMA,AUROPHARMA,EQ,Annual General Meeting,ANNUAL GENERAL MEETING,AGM,ADMIN_ONLY,NO_PRICE_OR_TOTAL_RETURN_ADJUSTMENT,EQ_SERIES,False,False,False,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,681.1,Aurobindo Pharma,Aurobindo Pharma Limited,1,2021-08-24,2021-08-26,,
CA0240,240,2021-08-23,,SUNPHARMA,SUNPHARMA,SUNPHARMA,EQ,Annual General Meeting/Dividend - Rs 2 Per Share,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE,AGM;DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,2.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,759.35,Sun Pharmaceutical Industries,Sun Pharmaceutical Industries Limited,1,2021-08-25,2021-08-31,,
CA0241,241,2021-08-24,2021-08-25,NATCOPHARM,NATCOPHARM,NATCOPHARM,EQ,Interim Dividend - Rs 2 Per Share,INTERIM DIVIDEND - RS 2 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,2.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,898.85,Natco Pharma,Natco Pharma Limited,2,,,,
CA0242,242,2021-08-26,,IPCALAB,IPCALAB,IPCALAB,EQ,Annual General Meeting,ANNUAL GENERAL MEETING,AGM,ADMIN_ONLY,NO_PRICE_OR_TOTAL_RETURN_ADJUSTMENT,EQ_SERIES,False,False,False,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,2512.95,IPCA Laboratories,IPCA Laboratories Limited,1,2021-08-28,2021-09-02,,
CA0243,243,2021-08-27,2021-08-30,AUROPHARMA,AUROPHARMA,AUROPHARMA,EQ,Interim Dividend - Rs 1.50 Per Share,INTERIM DIVIDEND - RS 1.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,1.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,710.0,Aurobindo Pharma,Aurobindo Pharma Limited,1,,,,
CA0244,244,2021-09-01,2021-09-02,JBCHEPHARM,JBCHEPHARM,JBCHEPHARM,EQ,Annual General Meeting/Dividend - Rs 8 Per Share,ANNUAL GENERAL MEETING/DIVIDEND - RS 8 PER SHARE,AGM;DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,8.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1700.3,JB Chemicals & Pharmaceuticals,JB Chemicals & Pharmaceuticals Limited,1,,,,
CA0245,245,2021-09-08,,GLENMARK,GLENMARK,GLENMARK,EQ,Annual General Meeting/Dividend - Rs 2.50 Per Share,ANNUAL GENERAL MEETING/DIVIDEND - RS 2.50 PER SHARE,AGM;DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,2.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,520.15,Glenmark Pharmaceuticals,Glenmark Pharmaceuticals Limited,1,2021-09-10,2021-09-24,,
CA0246,246,2021-09-23,,NATCOPHARM,NATCOPHARM,NATCOPHARM,EQ,Annual General Meeting,ANNUAL GENERAL MEETING,AGM,ADMIN_ONLY,NO_PRICE_OR_TOTAL_RETURN_ADJUSTMENT,EQ_SERIES,False,False,False,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,884.4,Natco Pharma,Natco Pharma Limited,2,2021-09-27,2021-09-30,,
CA0247,247,2021-11-09,2021-11-10,AJANTPHARM,AJANTPHARM,AJANTPHARM,EQ,Interim Dividend - Rs 9.50 Per Share,INTERIM DIVIDEND - RS 9.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,9.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,2153.25,Ajanta Pharma,Ajanta Pharma Limited,2,,,,
CA0248,248,2021-11-17,2021-11-18,AUROPHARMA,AUROPHARMA,AUROPHARMA,EQ,Interim Dividend - Rs 1.50 Per Share,INTERIM DIVIDEND - RS 1.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,1.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,666.55,Aurobindo Pharma,Aurobindo Pharma Limited,1,,,,
CA0249,249,2021-11-17,2021-11-18,LAURUSLABS,LAURUSLABS,LAURUSLABS,EQ,Interim Dividend - Rs 0.80 Per Share,INTERIM DIVIDEND - RS 0.80 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.8,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,484.0,Laurus Labs,Laurus Labs Limited,2,,,,
CA0250,250,2021-11-22,2021-11-23,IPCALAB,IPCALAB,IPCALAB,EQ,Interim Dividend - Rs 8 Per Share,INTERIM DIVIDEND - RS 8 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,8.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,2031.75,IPCA Laboratories,IPCA Laboratories Limited,1,,,,
CA0251,251,2021-11-23,2021-11-24,NATCOPHARM,NATCOPHARM,NATCOPHARM,EQ,Interim Dividend - Rs 0.50 Per Share,INTERIM DIVIDEND - RS 0.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,809.55,Natco Pharma,Natco Pharma Limited,2,,,,
